T1	T2
OLIG2	0.766246928399192	0.766246928399192
RN7SL170P	0.454976554380894	0.454976554380894
PKD1P4	0	0
NKX2-1	3.04726659788581	3.04726659788581
SPRR2F	0	0
RN7SL173P	0	0
CAMKV	0	0
Y-RNA.152	0.353557016744271	0.353557016744271
CT83	45.288561950754	45.288561950754
DTNB-AS1	0	0
LRRC3-DT	1.23436424941531	1.23436424941531
HMX3	0	0
GNAO1-DT	0.946447828459161	0.946447828459161
TXNDC12-AS1	0	0
MTND2P2	0.607997739685259	0.607997739685259
L1TD1	7.87784079973895	7.87784079973895
OR9K2	0	0
VPS13A-AS1	0.448439605517052	0.448439605517052
TCAF1P1	0	0
TNP1	0	0
ALOXE3P1	0	0
MIR574	0	0
VSTM1	1.86171993313541	1.86171993313541
FABP7P2	0	0
MIR221	0	0
SPECC1L-ADORA2A	1.0253062797633	1.0253062797633
LINC02679	0	0
RN7SL395P	0	0
LINCR-0003	1.09834569309202	1.09834569309202
Metazoa-SRP.41	0.716273486056267	0.716273486056267
PLCE1-AS1	0.548788522901449	0.548788522901449
SNORD62	0	0
FAM187B	0	0
RNU7-128P	0	0
Y-RNA.153	0.381860797158319	0.381860797158319
RNU6-302P	0	0
NKX2-1-AS1	0	0
RN7SL596P	0	0
KRT84	0	0
KCNIP1	0	0
RNA5SP20	0	0
CD300LG	0	0
SLC35F3-AS1	0	0
ZNF702P	36.0615811926831	36.0615811926831
GRIN2A	2.01005536654995	2.01005536654995
TMEM200A	4.09565921807944	4.09565921807944
MAGEC1	4.95676182005115	4.95676182005115
RNU6-1315P	0	0
NOL4	1.73388859988644	1.73388859988644
MOBP	0.353557016744271	0.353557016744271
GLTPD2	0	0
ZFX-AS1	0	0
LINC01185	0	0
TPBGL	0	0
GABRA5	0.520530478927627	0.520530478927627
LINC02201	0	0
NDP	3.01183770924784	3.01183770924784
Y-RNA.154	0	0
GTF2A1L	0	0
GAPDHP28	1.01610895224401	1.01610895224401
STRA8	2.72109029758751	2.72109029758751
CYP11A1	6.27974448810871	6.27974448810871
WDR86-AS1	2.72137507447009	2.72137507447009
PLA1A	2.66554110707908	2.66554110707908
TCF21	0	0
SNORD3B-1	0	0
HNRNPA1P33	0	0
RNU6-1282P	0	0
LINC01647	0	0
RN7SL273P	0	0
NXT1-AS1	0	0
RXFP4	0	0
ADGRB3	0.301338572347785	0.301338572347785
TRDC	9.19421728664743	9.19421728664743
HNRNPA1P66	0	0
MYCL-AS1	0	0
ANKRD20A2P	0	0
ATG4AP1	0	0
MTND6P32	0	0
TCP10L2	0.750681444921423	0.750681444921423
CLRN3	2.32273315870001	2.32273315870001
LINC02691	0	0
Y-RNA.155	1.07619216291704	1.07619216291704
FNDC7	0	0
BEST2	0	0
LAPTM4BP2	0.21046987534085	0.21046987534085
GRID2	2.22130669343456	2.22130669343456
C12orf42	0.79137045161305	0.79137045161305
AHSP	0.805962496114394	0.805962496114394
GLYATL1P1	3.39225379987302	3.39225379987302
GLYATL1P4	0.576357570843553	0.576357570843553
GRM7-AS3	0	0
OR10H5	0	0
SLC41A3-AS1	0	0
Metazoa-SRP.42	0	0
LINC00543	3.75554021123895	3.75554021123895
CST1	32.873140049798	32.873140049798
FBXO47	0	0
ATP4B	1.03773699744912	1.03773699744912
PTCHD3	0.824211374445023	0.824211374445023
LINC02736	0	0
LY6G6F-LY6G6D	0	0
RN7SL448P	0	0
RPL7AP69	3.77086511746454	3.77086511746454
NCR3	0	0
TIMM9P3	0.655807747379655	0.655807747379655
Y-RNA.156	0	0
Y-RNA.157	0.545169266903824	0.545169266903824
LINC01621	0	0
DPP10-AS3	0	0
MIR548XHG	9.50357177915583	9.50357177915583
PKD1P2	0	0
LINC02492	0.805938559257944	0.805938559257944
CHEK2P2	2.08888502311758	2.08888502311758
NALF1-IT1	1.17782462862047	1.17782462862047
P2RX3	0	0
HSPA8P18	0.615096057950908	0.615096057950908
MTND5P3	0	0
ITPKB-IT1	0.545138804251065	0.545138804251065
MRPS21P1	2.8825966018179	2.8825966018179
PSMA1P1	1.11179511879132	1.11179511879132
TMEM18-DT	0	0
LINC01366	0.940507231064367	0.940507231064367
BANCR	0.354139009773401	0.354139009773401
LSAMP-AS1	0.867210670616159	0.867210670616159
LINC01030	0	0
SLX1A	0	0
HNRNPA1P71	0	0
MIR765	0.970530500811152	0.970530500811152
SDHDP2	0	0
LINC02037	0	0
PRICKLE4	0	0
LINC02247	3.5206578145858	3.5206578145858
ZNF628-DT	0	0
OR56A4	0.355334340979044	0.355334340979044
HPAT5	0	0
LINC02735	0	0
LINC00871	0.846706830341999	0.846706830341999
CIDEC	0	0
CCL3L3	2.16166749292386	2.16166749292386
LINC01013	0	0
FOXF2-DT	0	0
GAPDHP32	0	0
CABP1-DT	0.266959987058298	0.266959987058298
MARCOL	0	0
TNFRSF17	0	0
CHP2	0.910103034990744	0.910103034990744
RNA5SP467	0	0
MTCO2P33	0	0
RAX	0	0
G2E3-AS1	1.62629851992166	1.62629851992166
PABPC1P8	0.705782359863908	0.705782359863908
C20orf85	0	0
FBXO3-DT	0	0
RNU6-1324P	0	0
UBTFL9	0.579897077626956	0.579897077626956
TTC24	0	0
RNY1P11	0	0
CMTM5	0	0
RNU11-2P	0	0
RN7SKP153	0	0
TPI1P3	0	0
LINC00643	0.249036952902346	0.249036952902346
JAKMIP2-AS1	0	0
ALLC	0	0
SKOR2	0.545169266903824	0.545169266903824
ALDH1L1-AS2	0.778468471660398	0.778468471660398
ALOX15P2	0	0
RNU6-800P	0.882873083104735	0.882873083104735
LINC01781	3.72363245220942	3.72363245220942
OTOP1	0	0
U3.4	0	0
HOXA10-AS	1.47034581008915	1.47034581008915
EIF4A1P5	1.15628852520065	1.15628852520065
MARCHF11	0.660658413853436	0.660658413853436
ITIH3	0	0
ADAD1	0	0
LINC02900	0	0
DLGAP1-AS3	0	0
CCAT2	0	0
CNN2P9	0	0
RNU1-47P	0	0
NAV2-AS4	0	0
LINC00538	0	0
MZT1P1	0	0
LINC01400	0	0
PACRG-AS3	0	0
SMYD1	1.00280722172823	1.00280722172823
LINC02836	0	0
LINC01378	0.259132492774018	0.259132492774018
RN7SL778P	0	0
Y-RNA.158	0.82985750777271	0.82985750777271
SCN1A-AS1	0	0
KRT18P12	0	0
CYP2A13	0	0
TREML1	0	0
PIWIL4-AS1	0.547556151086487	0.547556151086487
KATNBL1P3	0	0
METTL24	0	0
LPGAT1-AS1	0	0
FDPSP6	0	0
RNU7-30P	0	0
SLAMF1	0	0
CAPZA3	0.641773370302437	0.641773370302437
ZSCAN5C	0	0
U6.3	0	0
OR10AE3P	0	0
RNU6-194P	0	0
MIR5739	0	0
CHRM3-AS1	0	0
LINC02400	0	0
RNU6-234P	0	0
DEFB112	0	0
HIF1A-AS1	1.85008409864377	1.85008409864377
DLX5	17.2154814799466	17.2154814799466
GJA3	7.3423984987895	7.3423984987895
TAS2R20	0	0
HKDC1	16.8120991104312	16.8120991104312
CNTNAP3B	6.373141631691	6.373141631691
CHST2	5.09888676243773	5.09888676243773
LZTS1	3.8263442990905	3.8263442990905
FABP7	40.7940082293251	40.7940082293251
STAU2P1	0.663613806512713	0.663613806512713
LRRC66	0.421518152847412	0.421518152847412
OVCH2	0.700068322638962	0.700068322638962
IZUMO2	0.725496851936225	0.725496851936225
CA3	4.2173482742569	4.2173482742569
ACP5	1.6275127865105	1.6275127865105
CA1	2.43625121686866	2.43625121686866
MIR1296	0	0
LINC01615	14.0077885752141	14.0077885752141
C10orf67	6.67503903133367	6.67503903133367
RALBP1P1	3.65748586400489	3.65748586400489
SHISAL1	4.25306070863547	4.25306070863547
HAS2-AS1	6.9672305208793	6.9672305208793
TRPA1	2.84808171826305	2.84808171826305
DKK3	34.3046418972723	34.3046418972723
ARHGAP31-AS1	1.14063149903715	1.14063149903715
CNTNAP3P2	0.623409275797992	0.623409275797992
LDHBP2	26.985409867914	26.985409867914
LINC00565	1.40339902741438	1.40339902741438
DLX6	5.58733161000652	5.58733161000652
OIT3	0	0
TMEM204	3.04239449289184	3.04239449289184
TLX3	5.12691110745679	5.12691110745679
KIRREL1-IT1	0.635785274010297	0.635785274010297
FABP5P2	0.510798958521469	0.510798958521469
PTENP1-AS	0	0
SLC39A2	6.32510180634935	6.32510180634935
ADGRA1-AS1	0.768783062129224	0.768783062129224
RNA5SP219	0	0
ISM2	1.77534342404679	1.77534342404679
NTF3	1.58225256058133	1.58225256058133
FABP5P12	3.10673816862602	3.10673816862602
ZNF33BP1	0	0
SERPINA10	0.206633223789146	0.206633223789146
FABP5P8	4.12186076053727	4.12186076053727
DDX3P2	0	0
PRKCQ	2.71656988863338	2.71656988863338
CD81-AS1	0	0
LINC02912	0	0
CELF2-AS1	0	0
WSCD2	3.0732281935771	3.0732281935771
FOXC2-AS1	3.40977253297518	3.40977253297518
GSTP1P1	5.44608941094132	5.44608941094132
TOX	22.4278139377819	22.4278139377819
LINC02120	0	0
CKS1BP7	0	0
MAGEB10	0	0
PTGDS	13.0664894678753	13.0664894678753
RNU6-343P	0	0
KIRREL2	0.754407560553085	0.754407560553085
FABP5P11	0.429419618634199	0.429419618634199
LDHAL6B	0	0
ACVRL1	2.09837877368407	2.09837877368407
RNU6-1279P	0	0
KCNJ4	0.297928567872913	0.297928567872913
TUBB8P1	0.21046987534085	0.21046987534085
TAS2R46	0	0
IL1F10	0	0
RETREG1-AS1	0.87333925722434	0.87333925722434
OR6V1	0	0
MIR217HG	1.32740242398066	1.32740242398066
SNORA70.1	0.88839706606686	0.88839706606686
NECTIN3-AS1	4.63149427930499	4.63149427930499
OR6C66P	1.86327898316388	1.86327898316388
CPO	0	0
MRGPRX3	0	0
NLRP10	0.597268920707811	0.597268920707811
EPYC	0	0
RPL39P26	1.49872866218313	1.49872866218313
RPL29P33	0	0
RNU6-936P	0	0
FAM53B-AS1	1.14042974413917	1.14042974413917
IRAG2	3.88299584830914	3.88299584830914
LINC02243	0	0
BTG4	0.796150045099641	0.796150045099641
DPT	8.63984359487386	8.63984359487386
RNU6-415P	0	0
RN7SL350P	0	0
MMP12	2.60477205427231	2.60477205427231
GNG5P3	1.83140045303893	1.83140045303893
AADACP1	0	0
GRHL3-AS1	0	0
C11orf42	0	0
PDCL3P1	0.619778579974102	0.619778579974102
NLGN4X	14.2618108473394	14.2618108473394
LINC00466	0.864578900642787	0.864578900642787
DBX2	0	0
LINC01482	0	0
RN7SL610P	0	0
MIR5585	0	0
MAEL	14.8650736407112	14.8650736407112
CHGA	0.756275331533242	0.756275331533242
RPS27P16	0.398279840483052	0.398279840483052
FAM78B-AS1	0	0
FBXL7	7.03978315692487	7.03978315692487
CAPN3	0	0
DCLK3	0	0
RPLP0P1	0	0
PCDHGB3	0	0
RNU6ATAC14P	0	0
FLG	1.32962795091056	1.32962795091056
CTSE	0.314391879126941	0.314391879126941
GABRR1	0	0
RPE65	0.869457913704199	0.869457913704199
CADM3	1.3117411360112	1.3117411360112
HNRNPA1P24	0	0
RN7SL303P	0	0
Y-RNA.159	0	0
ULK4P2	0	0
RNA5SP146	0	0
FRG2B	0	0
RNA5SP283	1.67649768987607	1.67649768987607
NCAN	0	0
NUDT10	1.98591343081744	1.98591343081744
LINC00968	2.27203501557804	2.27203501557804
TAL1	6.94229447966277	6.94229447966277
ETV3L	0	0
AMZ2P2	0	0
SLC35G5	0	0
LINC01808	0	0
CHP1P1	0.705782359863908	0.705782359863908
SDHDP3	1.59425372201479	1.59425372201479
FAM8A6P	0.851279488924562	0.851279488924562
DUX4L34	0	0
CLCA4	0	0
HNRNPA1P63	0	0
BICD1-AS1	0	0
H2BW2	0	0
ENTPD4-DT	0	0
GAB4	0	0
MS4A12	0	0
ADH1A	0	0
MIR548A3	0	0
SNORA5C	0	0
DEFB134	0.933239771621836	0.933239771621836
SNORD14	0	0
PPP1R3A	0.950712865597704	0.950712865597704
RPS6P14	0	0
FSCN1P1	0	0
NECAP1P1	0	0
IGFL3	0	0
LINC01014	0	0
LINC01609	0	0
GRK6P1	0	0
INA	33.0216291140273	33.0216291140273
CALHM3	4.26439715925936	4.26439715925936
CLEC2L	5.28648941581755	5.28648941581755
HERC2P10	0.594186456641144	0.594186456641144
ZNF135	14.9747261589086	14.9747261589086
SYN1	0.7698398013482	0.7698398013482
PKD2L2-DT	14.8038892483612	14.8038892483612
AQP5	6.06479184954365	6.06479184954365
CCDC54	0.259132492774018	0.259132492774018
FREM3	0.469636421630669	0.469636421630669
MIR635	0	0
CASTOR2	1.73432350967629	1.73432350967629
RN7SL163P	0.479081287051015	0.479081287051015
KCNIP4-IT1	0	0
LINC02097	0	0
GOLGA6L3	0.401161898796794	0.401161898796794
C11orf96	3.43974371841284	3.43974371841284
TAS2R31	1.17299120954246	1.17299120954246
ZNF542P	49.4203989351573	49.4203989351573
LINC00452	0	0
NRROS	2.27122603649525	2.27122603649525
IGFBP1	5.42851484715519	5.42851484715519
TPM4P1	1.96455431664483	1.96455431664483
TOMM40P1	0	0
KRT17P1	0.259132492774018	0.259132492774018
PRSS56	6.88497798022794	6.88497798022794
ADAMTS9-AS1	2.07152317473767	2.07152317473767
SHLD2P3	0.257202303046056	0.257202303046056
RN7SL284P	0.941937124366295	0.941937124366295
FENDRR	0.960812441021626	0.960812441021626
FOXE1	4.20291265718843	4.20291265718843
LRRN4	0.555796288976034	0.555796288976034
PTCHD3P2	0	0
ENPP7P2	0	0
GIPC3	0.550492348370529	0.550492348370529
ZIM2-AS1	11.4314387161352	11.4314387161352
HS3ST2	0	0
LINC01915	0.831098943142834	0.831098943142834
OACYLP	0	0
HPN-AS1	0.429419618634199	0.429419618634199
OLFM4	17.6892045523877	17.6892045523877
PARD6BP1	0	0
ROPN1	8.35769658232637	8.35769658232637
HIF1AP1	0	0
LINC02487	0	0
RNA5SP323	0	0
PAGE2	11.7778464416952	11.7778464416952
SP9	1.09120092599847	1.09120092599847
KIT	8.96041169926943	8.96041169926943
XKR5	1.00675798063351	1.00675798063351
LDHBP1	0.955905465767875	0.955905465767875
RPL7L1P2	0.602896165685572	0.602896165685572
USP50	0	0
MIR503	0	0
ASCL1	4.15126219239718	4.15126219239718
OR6P1	1.78237782926263	1.78237782926263
RIMS4	1.0253062797633	1.0253062797633
CHRFAM7A	2.15080073581424	2.15080073581424
CTDSPL2-DT	0	0
SNORD7	0	0
Y-RNA.160	0	0
Y-RNA.161	0	0
MIR450A1	0	0
HELT	0	0
GALR1	0	0
ACTE1P	0	0
SNTG2-AS1	0	0
UBE2R2-AS1	0	0
RNU1-42P	0	0
ZNF222-DT	0.371454967851241	0.371454967851241
LINC01529	0	0
LINC02073	0	0
EPX	0	0
CEP164P1	0	0
RN7SL502P	0	0
WNT9B	0.32392299194142	0.32392299194142
Y-RNA.162	0	0
UMODL1-AS1	2.87473232064227	2.87473232064227
CNN2P4	0.596889458576281	0.596889458576281
ADCYAP1	2.41046508417656	2.41046508417656
RNU6-1337P	0	0
KCNH1-IT1	0	0
ARHGAP28-AS1	0	0
GRM7	0	0
HAND2	0.463161881609492	0.463161881609492
LINC02630	0	0
PRELID1P4	0.259132492774018	0.259132492774018
S100B	13.5682139044727	13.5682139044727
MIR548V	0	0
SOX8	0.401161898796794	0.401161898796794
LINC02574	1.90045210860456	1.90045210860456
ARPP21	0.951980904669564	0.951980904669564
DTD1-AS1	0	0
TMEM256-PLSCR3	0	0
GPHA2	0	0
GHRHR	0	0
NCKAP1L	0.665170648166789	0.665170648166789
MIR5695	0	0
SEPTIN14P8	1.0068399691976	1.0068399691976
MTND2P12	0.306210980780814	0.306210980780814
ACTA2-AS1	1.2244241619242	1.2244241619242
RSPO1	1.44678056540045	1.44678056540045
PNPLA5	0	0
RTP3	1.45176695992558	1.45176695992558
CD7	0.989239731520323	0.989239731520323
SIGLEC8	0	0
RPL7P55	4.05344825982708	4.05344825982708
PDCL2	0	0
LCE2A	0	0
PRSS55	1.62404572398675	1.62404572398675
KLHL30-AS1	0	0
FNDC1-IT1	0	0
IL18RAP	0.397205859329842	0.397205859329842
PGM5P3-AS1	0	0
PRF1	0	0
GALNT17	0.650275921498178	0.650275921498178
BARHL2	0	0
LINC01096	1.31627045813394	1.31627045813394
TBX20	0.115479056598518	0.115479056598518
LINC02765	3.27982331857306	3.27982331857306
CYSLTR2	0	0
RN7SL377P	0.435825623517712	0.435825623517712
SMIM38	0	0
NANOGP1	1.47927805923605	1.47927805923605
TBL1XR1-AS1	0	0
ENPP7P10	0	0
SMC4P1	0	0
USP21P1	0	0
HNRNPA1P49	1.00182363950924	1.00182363950924
RPS16P5	3.18400103885137	3.18400103885137
UQCRBP3	0	0
ARHGEF9-IT1	0	0
LRRC37A12P	0	0
IL17B	1.65282476929933	1.65282476929933
OR5D3P	0	0
SPTLC1P1	0	0
ATP13A5-AS1	0	0
OR2S1P	0	0
UICLM	0.796150045099641	0.796150045099641
OR4A45P	0	0
NPIPB14P	0	0
KIF26B-AS1	0.167801477253253	0.167801477253253
LINC02202	1.04888627641795	1.04888627641795
BMS1P17	0	0
RNY4P36	0	0
RNU6-1340P	0	0
RGR	2.62034886531655	2.62034886531655
RNU6-396P	0	0
ANKRD20A1	0	0
ARHGEF15	0	0
RN7SL865P	0	0
RN7SL7P	0	0
Metazoa-SRP.43	0	0
LINC02048	1.03974223688989	1.03974223688989
YRDCP1	0	0
TRBV26OR9-2	0	0
RYR3-DT	0.485171514991107	0.485171514991107
Metazoa-SRP.44	0.96036239936054	0.96036239936054
RNU4-41P	0	0
MIR1277	0	0
MTATP6P15	0	0
Y-RNA.163	0	0
LGALS14	0	0
RNU6-669P	0	0
MTND1P34	0	0
NECAP1P2	0	0
NXNL1	0	0
SNORD62A	0	0
RNU6-1316P	0	0
LINC02189	0	0
OR2S2	0	0
SDAD1P3	0	0
POM121L2	0	0
OR5P4P	0	0
ZNF415	54.1145994266506	54.1145994266506
OR7E22P	1.51139308837984	1.51139308837984
LINC01194	12.4857356568721	12.4857356568721
DENND5B-AS1	1.75180816726267	1.75180816726267
THBS4-AS1	0	0
CAB39P1	0	0
FOXL2NB	0	0
RNU6-915P	0.926275791843992	0.926275791843992
PSG3	1.26050225409825	1.26050225409825
KRT8P43	0	0
CLCNKA	1.67437580153492	1.67437580153492
CUX2	1.78046721226722	1.78046721226722
OR7E108P	0	0
LINC01085	6.80318912258054	6.80318912258054
LRRC4B	0.339784835594481	0.339784835594481
MIMT1	0.5427130411989	0.5427130411989
GLRA2	0	0
MOG	0	0
PGPEP1L	0	0
ZNF649-AS1	0.352348626703906	0.352348626703906
MAGED4	0	0
DAW1	1.71423256519675	1.71423256519675
ARSL	9.13733368117071	9.13733368117071
PPP1R14A	6.79254262248684	6.79254262248684
XCL2	0	0
NUDT9P1	0	0
TEX36	0	0
MRGPRF	0	0
FRGCA	1.16645660658634	1.16645660658634
RBM22P3	0	0
PAX1	0	0
LHFPL3-AS1	0	0
NMD3P2	0	0
LINC02780	2.90085013011712	2.90085013011712
NPY5R	0.626962290805042	0.626962290805042
ISM1-AS1	0	0
LINC00570	0	0
KCNE5	2.01614801290511	2.01614801290511
TCF15	2.24552483473976	2.24552483473976
OCLNP1	0	0
THAP12P8	0	0
HSD3B1	1.13734641105894	1.13734641105894
WASH7P	0	0
RNU6-667P	0	0
REPIN1-AS1	0	0
ZNF157	0	0
OR2W6P	0	0
CTXND2	0	0
THPO	0	0
LAMA4-AS1	0.339749868583265	0.339749868583265
FCGR2C	0	0
LILRA2	0	0
CALHM5	0	0
RN7SKP272	1.03974223688989	1.03974223688989
RNU6-1042P	0	0
LINC02186	0	0
LINC01908	0.432513020330237	0.432513020330237
EGLN3P1	0	0
FGD5P1	0.339784835594481	0.339784835594481
NKAIN4	0.986489289504398	0.986489289504398
ZNF733P	0.486037249925242	0.486037249925242
MGAT2	0	0
SLC38A8	0.12762317272968	0.12762317272968
CDC37P1	0	0
PARP4P2	0.828256749591384	0.828256749591384
TOMM40P2	0.274033233365924	0.274033233365924
PSG10P	0	0
NOTO	0	0
MTND2P8	0	0
WASH4P	0.379791078423837	0.379791078423837
AFM	0.266959987058298	0.266959987058298
ZNF728	0	0
RBM7P1	0	0
IL21-AS1	0	0
TCEAL7	0	0
SRIP1	1.83022602479979	1.83022602479979
DHFRP2	0	0
FAM149B1P1	0.786911462129214	0.786911462129214
BRK1P1	0	0
TRMT1P1	1.65144496937657	1.65144496937657
Metazoa-SRP.45	0	0
SLCO1C1	0	0
Metazoa-SRP.46	0	0
LINC02391	0.722703924555177	0.722703924555177
LINC00393	0	0
LINC00313	0	0
MTCO3P44	0	0
SNAP47-AS1	0	0
MIR4324	0	0
P2RX1	2.75356578806015	2.75356578806015
MCCD1	0	0
APOA1-AS	0	0
LINC00303	3.420775077755	3.420775077755
LINC02853	0	0
SYT9	0.206633223789146	0.206633223789146
MIR93	0	0
KRTAP5-8	0	0
LINC01276	0	0
SYNDIG1	1.44908163707378	1.44908163707378
DOC2B	0.371454967851241	0.371454967851241
LINC02848	0.807408786621062	0.807408786621062
RRAGAP1-AS1	0	0
MINDY4B	0.930440760598913	0.930440760598913
MPPED2-AS1	0.206633223789146	0.206633223789146
ARMS2	0	0
MIR302C	0	0
ZNF454-DT	0	0
Metazoa-SRP.47	0	0
RNU6ATAC3P	0	0
TBX5	0	0
TRIM74	0	0
USP41	0	0
GRIK1-AS1	0.353557016744271	0.353557016744271
COL22A1	7.00596294937939	7.00596294937939
AGAP10P	0	0
BBOX1-AS1	2.82869033106411	2.82869033106411
SLC30A10	0.584639645341016	0.584639645341016
HHATL	0	0
RARRES2P1	0	0
SH3RF3-AS1	0.575709496642873	0.575709496642873
LINC02899	22.4056005026981	22.4056005026981
NGF-AS1	0.940507231064367	0.940507231064367
LILRB4	0	0
DLGAP1-AS4	0	0
CHRNA4	0	0
METTL21C	0.256525609086941	0.256525609086941
HAO1	0.554499927196461	0.554499927196461
GRPR	0.473099256316715	0.473099256316715
MIR345	1.16020287636447	1.16020287636447
TAFA1	0	0
CDH8-AS1	0	0
FMO2	0.562404979747798	0.562404979747798
RN7SL658P	0	0
KCNJ9	0	0
VSIG10L-AS1	0	0
RNF6P1	0	0
Metazoa-SRP.48	0	0
OR13C5	0	0
TMIGD2	0	0
LINC01744	0	0
CCDC166	0	0
ANAPC15P1	0	0
CCL25	3.06509961859392	3.06509961859392
INSRR	0.579897077626956	0.579897077626956
RPA2P3	0	0
SNRPCP13	0	0
PPP1R17	0	0
RN7SL693P	0	0
OR4Q2	0	0
PPP1R16B	0	0
RN7SKP90	0	0
CTXN2	0	0
PLUT	0	0
SNORD124	0	0
NBPF7P	0	0
ZNF652P1	0	0
CD40LG	0	0
CBLL2	0	0
ERVH-1	0	0
ENPP7P5	0	0
LINC02231	0	0
OR4K5	0	0
RASA4B	0	0
RN7SL594P	0	0
SBF1P1	0	0
MIR122HG	0	0
RPL31P56	0	0
HNRNPA1P53	1.12558520519943	1.12558520519943
API5P2	1.38059693816164	1.38059693816164
LGSN	2.79819425874342	2.79819425874342
GAPDHP62	0	0
ELK2BP	0.469636421630669	0.469636421630669
CCNYL2	0	0
LINC02893	2.07381658237317	2.07381658237317
NDUFS5P4	0.935429686514307	0.935429686514307
LINC02641	0	0
PARVG	2.53794043991603	2.53794043991603
AVPR1A	0	0
CCDC8	3.78719744420889	3.78719744420889
ZNF729	2.56837648267482	2.56837648267482
GLYCTK-AS1	0	0
LINC02707	0	0
LINC00581	0	0
AK6P2	0	0
POTEG	0	0
RNU6-597P	0	0
VN1R71P	0	0
MIR331	0	0
KRT19P4	1.06986127956826	1.06986127956826
VENTXP1	0	0
ATP6V0E1P3	0	0
SLC6A6P1	0	0
HPRT1P1	0	0
NXPH2	1.03407909997376	1.03407909997376
FGF3	1.05328884930963	1.05328884930963
CCKBR	0.952689660217658	0.952689660217658
C1orf232	0	0
MIR4263	0	0
RNA5SP267	0	0
RN7SL202P	0	0
MIR210	0	0
DCUN1D2-AS	0	0
CLNS1AP1	0.832637911976519	0.832637911976519
C22orf15	0	0
SLITRK3	0	0
CLEC4M	0	0
DPY19L2P4	0.983440902446024	0.983440902446024
DKFZP434A062	0	0
SLC5A7	0.641773370302437	0.641773370302437
SCARNA12	0.649890875393885	0.649890875393885
NCKAP5-AS2	0	0
GAPDHP64	1.16155823416498	1.16155823416498
SPATA46	0	0
RPL12P45	0	0
NMUR2	0	0
RNA5SP93	0	0
TLDC2	1.2244892492562	1.2244892492562
UBE2CP2	0.458628440296087	0.458628440296087
ACTBP14	0	0
PGK2	0	0
HCG4	0	0
GUCA2B	0	0
MTFR1P1	0	0
OR7E28P	0.545138804251065	0.545138804251065
TMSB15B.1	0	0
RN7SL3	0	0
HLA-DRB9	0	0
DRC7	0	0
ADAMTSL2	0.54272813353663	0.54272813353663
GNG10P1	0	0
FAM182A	2.34160721535302	2.34160721535302
NUP210P1	0.998564921747797	0.998564921747797
KCNA4	0	0
LINC02289	0	0
ADIPOQ	0	0
TSNAX-DISC1	0	0
RN7SL653P	0	0
VPS39-DT	0	0
CCNHP1	0	0
RNU6-823P	0	0
OR5M2P	0	0
PDE4C	0	0
ZNF37CP	0	0
RNU7-194P	0	0
FAM8A3P	0	0
ZNF831	0	0
AK6P1	0	0
OPTC	0	0
CST9	0	0
OR2L5	0	0
C9orf135-DT	1.08766664332135	1.08766664332135
LACRT	0.783537114613664	0.783537114613664
FAM41C	0	0
MAGEB1	0	0
RNA5SP78	0	0
MIR3678	0	0
Metazoa-SRP.49	0	0
JAZF1-AS1	0	0
SNORD48	0	0
FAM66A	0	0
NLRP14	0.314391879126941	0.314391879126941
RNA5SP370	0	0
MROH9	0.577898480631028	0.577898480631028
MYO18B	0.579897077626956	0.579897077626956
ARF4P2	0	0
GIMAP4	0	0
CHORDC1P3	0	0
CLIC4P2	0	0
Y-RNA.164	0	0
UBE2FP2	0.594331920498658	0.594331920498658
RSPO2	30.5114081736633	30.5114081736633
RNU1-36P	0	0
RN7SL184P	0	0
KRT73-AS1	0	0
MYH2	0.826301076784272	0.826301076784272
H1-9P	0	0
ASB5	1.07619216291704	1.07619216291704
CSN3	0.681118067793261	0.681118067793261
MIR199A1	0	0
FABP5P10	1.41059406886069	1.41059406886069
MTND5P7	0	0
TAF9P3	0	0
PIK3R6	0	0
LRTM1	0	0
GNG5P1	1.44968602425261	1.44968602425261
RPL37P13	1.01803610071403	1.01803610071403
CD300E	0	0
HNRNPA1P69	0.594186456641144	0.594186456641144
TKTL1	0	0
SLC25A15P5	0	0
FAM156B	0	0
UROC1	0	0
TNMD	5.98916828342383	5.98916828342383
ZP4	0	0
CD48	1.99765856998858	1.99765856998858
RNU6-83P	0	0
LORICRIN	0	0
SLC24A5	0	0
APLNR	0	0
CCNB1IP1P1	0	0
FRG2C	0	0
MGAT3-AS1	0	0
NFYCP2	0	0
SOX1-OT	0	0
KCNIP1-OT1	0.90279636620678	0.90279636620678
CFAP53P1	0	0
C8B	0	0
LINC01181	0	0
RN7SL659P	0	0
MIR151A	0	0
RPL7L1P9	0	0
FAM230C	1.61587621286512	1.61587621286512
MIR1302-2HG	0	0
MYH7	0	0
GRPEL2-AS1	1.2198367572379	1.2198367572379
PRSS57	0	0
RNU6-584P	0	0
PKD1P3	0.739177167765872	0.739177167765872
C4orf17	0	0
RN7SKP74	0	0
TTC39DP	0.575709496642873	0.575709496642873
MIR4753	0	0
PLSCR5	0	0
RSU1P1	0	0
CYP4F32P	0	0
OR7E85BP	0	0
LINC01815	0	0
RN7SKP114	0	0
CYTL1	38.5470842931698	38.5470842931698
MIR1205	0	0
NBPF21P	0.243795179137833	0.243795179137833
SLC17A4	0.640667211770496	0.640667211770496
RNU6-1048P	0.548788522901449	0.548788522901449
YBX1P7	0	0
RN7SL288P	0	0
LINC02096	0	0
LAMP5	0	0
