"","Combination","Subtype","Activity"
"2862","Docetaxel + AZD6482","TNBC",0.0823237425506617
"2863","Docetaxel + AZD7762","TNBC",-0.0270115396340897
"2864","Docetaxel + AZD8055","TNBC",-0.0143289489397518
"2865","Docetaxel + BI-2536","TNBC",-0.0245219583915582
"2866","Docetaxel + Bortezomib","TNBC",-0.0102242596942002
"2867","Docetaxel + Camptothecin","TNBC",0.00402288442208016
"2868","Docetaxel + Cisplatin","TNBC",0.0127733896907163
"2869","Docetaxel + Crizotinib","TNBC",-0.0192027811707901
"2870","Docetaxel + Dabrafenib","TNBC",-0.0187293199226122
"2871","Docetaxel + Doramapimod","TNBC",0.0471778537406354
"2872","Docetaxel + Entinostat","TNBC",-0.0671832241708301
"2873","Docetaxel + Gemcitabine","TNBC",-0.00200474202642859
"2874","Docetaxel + GSK269962A","TNBC",-0.00195392683481029
"2875","Docetaxel + JQ1","TNBC",0.0130997997565152
"2876","Docetaxel + KU-55933","TNBC",-0.0710578439690073
"2877","Docetaxel + Lapatinib","TNBC",0.0137817275860098
"2878","Docetaxel + Linsitinib","TNBC",0.0481211633501978
"2879","Docetaxel + Luminespib","TNBC",-0.0401353201426338
"2880","Docetaxel + MK-1775","TNBC",-0.0264910941007947
"2881","Docetaxel + MK-2206","TNBC",0.0212645239212399
"2882","Docetaxel + Navitoclax","TNBC",0.013690578961511
"2883","Docetaxel + Nilotinib","TNBC",-0.0079200583974649
"2884","Docetaxel + NU7441","TNBC",-0.0078627715465233
"2885","Docetaxel + Nutlin-3a (-)","TNBC",-0.0199914749105639
"2886","Docetaxel + Olaparib","TNBC",-0.0386461349537715
"2887","Docetaxel + OSI-027","TNBC",-0.0669444412673462
"2888","Docetaxel + Paclitaxel","TNBC",-0.0111361022118872
"2889","Docetaxel + Palbociclib","TNBC",-0.0219239683069569
"2890","Docetaxel + PD173074","TNBC",-0.0554689281002595
"2891","Docetaxel + PF-4708671","TNBC",-0.0624142098790852
"2892","Docetaxel + Pictilisib","TNBC",0.0134434597851189
"2893","Docetaxel + Ribociclib","TNBC",0.0107131653513796
"2894","Docetaxel + RO-3306","TNBC",0.00198258523668318
"2895","Docetaxel + Sapitinib","TNBC",-0.0101774672750193
"2896","Docetaxel + SB216763","TNBC",0.0229229516286241
"2897","Docetaxel + SCH772984","TNBC",0.00547734371464073
"2898","Docetaxel + Sorafenib","TNBC",0.0366111362298754
"2899","Docetaxel + Taselisib","TNBC",0.00357082932077755
"2900","Docetaxel + Temozolomide","TNBC",-0.015081966406844
"2901","Docetaxel + Tozasertib","TNBC",-0.0312246208343626
"2902","Docetaxel + Trametinib","TNBC",-0.0141364172462721
"2903","Docetaxel + Uprosertib","TNBC",0.000407590603149304
"2904","Docetaxel + Venetoclax","TNBC",-0.0252767322933282
"2905","Docetaxel + Vorinostat","TNBC",-0.027900809713136
"2906","Docetaxel + Wee1 Inhibitor","TNBC",-0.0278602313562001
"2907","Docetaxel + ZM447439","TNBC",0.00419145433347482
"2908","Gemcitabine + 5-Fluorouracil","TNBC",-0.0449252145332997
"2909","Gemcitabine + Afatinib","TNBC",-0.0308423332360953
"2910","Gemcitabine + Alisertib","TNBC",-0.0617848657088282
"2911","Gemcitabine + Alpelisib","TNBC",-0.0709779323792716
"2912","Gemcitabine + Axitinib","TNBC",-0.0523917191464546
"2913","Gemcitabine + AZD6482","TNBC",0.0305600955329639
"2914","Gemcitabine + AZD7762","TNBC",0.0897963999329373
"2915","Gemcitabine + AZD8055","TNBC",-0.0793195541584588
"2916","Gemcitabine + BI-2536","TNBC",-0.0382607246293431
"2917","Gemcitabine + Bortezomib","TNBC",-0.00830604680342847
"2918","Gemcitabine + Camptothecin","TNBC",-0.000905491541469915
"2919","Gemcitabine + Cisplatin","TNBC",0.0390170268463857
"2920","Gemcitabine + Crizotinib","TNBC",-0.0419577407818005
"2921","Gemcitabine + Dabrafenib","TNBC",-0.0419528971912829
"2922","Gemcitabine + Docetaxel","TNBC",-0.167774856521778
"2923","Gemcitabine + Doramapimod","TNBC",0.0372681315458108
"2924","Gemcitabine + Entinostat","TNBC",-0.0392940891497522
"2925","Gemcitabine + GSK269962A","TNBC",-0.0186699089691054
"2926","Gemcitabine + JQ1","TNBC",0.110452184648718
"2927","Gemcitabine + KU-55933","TNBC",-0.0906600123724724
"2928","Gemcitabine + Lapatinib","TNBC",0.0078193747175273
"2929","Gemcitabine + Linsitinib","TNBC",0.013042936247799
"2930","Gemcitabine + Luminespib","TNBC",-0.0566705929306798
"2931","Gemcitabine + MK-1775","TNBC",-0.0532171075373064
"2932","Gemcitabine + MK-2206","TNBC",-0.0167487643153746
"2933","Gemcitabine + Navitoclax","TNBC",0.0129296462359899
"2934","Gemcitabine + Nilotinib","TNBC",-0.0723352817777158
"2935","Gemcitabine + NU7441","TNBC",-0.0542495219559751
"2936","Gemcitabine + Nutlin-3a (-)","TNBC",-0.0243931120500866
"2937","Gemcitabine + Olaparib","TNBC",-0.0337649999364391
"2938","Gemcitabine + OSI-027","TNBC",-0.0948432070128744
"2939","Gemcitabine + Paclitaxel","TNBC",-0.663370174813181
"2940","Gemcitabine + Palbociclib","TNBC",-0.0290086031482725
"2941","Gemcitabine + PD173074","TNBC",-0.0752875782757121
"2942","Gemcitabine + PF-4708671","TNBC",-0.102766653689987
"2943","Gemcitabine + Pictilisib","TNBC",-0.0346258829744023
"2944","Gemcitabine + Ribociclib","TNBC",-0.0253971394907736
"2945","Gemcitabine + RO-3306","TNBC",-0.0396481539427089
"2946","Gemcitabine + Sapitinib","TNBC",-0.0542620387761506
"2947","Gemcitabine + SB216763","TNBC",0.00998877240863325
"2948","Gemcitabine + SCH772984","TNBC",-0.00737321257436926
"2949","Gemcitabine + Sorafenib","TNBC",-0.00644280046112287
"2950","Gemcitabine + Taselisib","TNBC",-0.0198713799323263
"2951","Gemcitabine + Temozolomide","TNBC",-0.00122504859503206
"2952","Gemcitabine + Tozasertib","TNBC",-0.0924013027506964
"2953","Gemcitabine + Trametinib","TNBC",-0.0188301805638546
"2954","Gemcitabine + Uprosertib","TNBC",-0.0332763722524939
"2955","Gemcitabine + Venetoclax","TNBC",-0.0278401823685389
"2956","Gemcitabine + Vorinostat","TNBC",-0.059482626068583
"2957","Gemcitabine + Wee1 Inhibitor","TNBC",-0.0408665557489275
"2958","Gemcitabine + ZM447439","TNBC",-0.0892961575954313
"2959","Lapatinib + 5-Fluorouracil","TNBC",-0.017328665082584
"2960","Lapatinib + Afatinib","TNBC",0.014041875124827
"2961","Lapatinib + Alisertib","TNBC",0.0152528763588529
"2962","Lapatinib + Alpelisib","TNBC",0.00473226163494964
"2963","Lapatinib + Axitinib","TNBC",0.0257810552660366
"2964","Lapatinib + AZD6482","TNBC",0.128758977006466
"2965","Lapatinib + AZD7762","TNBC",-0.0246567454827718
"2966","Lapatinib + AZD8055","TNBC",0.0181157118666195
"2967","Lapatinib + BI-2536","TNBC",0.0164814495787835
"2968","Lapatinib + Bortezomib","TNBC",-0.00632551379893344
"2969","Lapatinib + Camptothecin","TNBC",0.00447740263724882
"2970","Lapatinib + Cisplatin","TNBC",0.0114460596445567
"2971","Lapatinib + Crizotinib","TNBC",0.0522270680065675
"2972","Lapatinib + Dabrafenib","TNBC",0.0146129928730985
"2973","Lapatinib + Docetaxel","TNBC",-0.0243204120386053
"2974","Lapatinib + Doramapimod","TNBC",-0.0249430395887099
"2975","Lapatinib + Entinostat","TNBC",0.0531170858282583
"2976","Lapatinib + Gemcitabine","TNBC",0.0070724428129484
"2977","Lapatinib + GSK269962A","TNBC",0.00622793780807999
"2978","Lapatinib + JQ1","TNBC",0.029140726057943
"2979","Lapatinib + KU-55933","TNBC",-0.0449919783197818
"2980","Lapatinib + Linsitinib","TNBC",0.02232056133661
"2981","Lapatinib + Luminespib","TNBC",0.00302199817840242
"2982","Lapatinib + MK-1775","TNBC",-0.000502103704515763
"2983","Lapatinib + MK-2206","TNBC",0.00719713381228297
"2984","Lapatinib + Navitoclax","TNBC",0.040793356784071
"2985","Lapatinib + Nilotinib","TNBC",0.00755667107680442
"2986","Lapatinib + NU7441","TNBC",0.0435103101057796
"2987","Lapatinib + Nutlin-3a (-)","TNBC",-0.0162527359506606
"2988","Lapatinib + Olaparib","TNBC",-0.0119751023638586
"2989","Lapatinib + OSI-027","TNBC",-0.00781462009336651
"2990","Lapatinib + Paclitaxel","TNBC",-0.0308230459161335
"2991","Lapatinib + Palbociclib","TNBC",0.00853868070816108
"2992","Lapatinib + PD173074","TNBC",-0.0236577527825163
"2993","Lapatinib + PF-4708671","TNBC",0.00680929694004171
"2994","Lapatinib + Pictilisib","TNBC",-0.00145220083004689
"2995","Lapatinib + Ribociclib","TNBC",-0.0219033931056434
"2996","Lapatinib + RO-3306","TNBC",-0.0116370932600701
"2997","Lapatinib + Sapitinib","TNBC",-0.0241261056067299
"2998","Lapatinib + SB216763","TNBC",-3.5727987009914e-05
"2999","Lapatinib + SCH772984","TNBC",-0.0152494764248235
"3000","Lapatinib + Sorafenib","TNBC",0.0677346253628931
"3001","Lapatinib + Taselisib","TNBC",-0.0179971164417602
"3002","Lapatinib + Temozolomide","TNBC",-0.0023657041654326
"3003","Lapatinib + Tozasertib","TNBC",0.0389333690503238
"3004","Lapatinib + Trametinib","TNBC",-0.0141928933772811
"3005","Lapatinib + Uprosertib","TNBC",0.00195073527355585
"3006","Lapatinib + Venetoclax","TNBC",0.0338564563228907
"3007","Lapatinib + Vorinostat","TNBC",0.0110968526684132
"3008","Lapatinib + Wee1 Inhibitor","TNBC",0.00337507935955276
"3009","Lapatinib + ZM447439","TNBC",0.020106461655263
"3010","Linsitinib + 5-Fluorouracil","TNBC",-0.0071996226368014
"3011","Linsitinib + Afatinib","TNBC",0.0655614336089754
"3012","Linsitinib + Alisertib","TNBC",-0.0116523651618559
"3013","Linsitinib + Alpelisib","TNBC",-0.032258323601399
"3014","Linsitinib + Axitinib","TNBC",0.0480050593753532
"3015","Linsitinib + AZD6482","TNBC",0.159238110392164
"3016","Linsitinib + AZD7762","TNBC",-0.0249513186777986
"3017","Linsitinib + AZD8055","TNBC",-0.0200529743814967
"3018","Linsitinib + BI-2536","TNBC",-0.0103337994754626
"3019","Linsitinib + Bortezomib","TNBC",-0.00499140143131534
"3020","Linsitinib + Camptothecin","TNBC",0.0164097817460851
"3021","Linsitinib + Cisplatin","TNBC",0.0477599030962561
"3022","Linsitinib + Crizotinib","TNBC",0.0345569344548735
"3023","Linsitinib + Dabrafenib","TNBC",0.0118859889520647
"3024","Linsitinib + Docetaxel","TNBC",-0.0311036829655132
"3025","Linsitinib + Doramapimod","TNBC",-0.00634106538489018
"3026","Linsitinib + Entinostat","TNBC",-0.000760519613060051
"3027","Linsitinib + Gemcitabine","TNBC",-0.00509347292435379
"3028","Linsitinib + GSK269962A","TNBC",0.0620036575160883
"3029","Linsitinib + JQ1","TNBC",0.0613765052507731
"3030","Linsitinib + KU-55933","TNBC",-0.0416945620782227
"3031","Linsitinib + Lapatinib","TNBC",0.0897398911281445
"3032","Linsitinib + Luminespib","TNBC",-0.0144706253023291
"3033","Linsitinib + MK-1775","TNBC",0.00974948778403935
"3034","Linsitinib + MK-2206","TNBC",-7.79486055667738e-06
"3035","Linsitinib + Navitoclax","TNBC",0.0912101614079383
"3036","Linsitinib + Nilotinib","TNBC",0.0168557223046609
"3037","Linsitinib + NU7441","TNBC",0.0251340871847067
"3038","Linsitinib + Nutlin-3a (-)","TNBC",0.0240279663539018
"3039","Linsitinib + Olaparib","TNBC",-0.00317859179393585
"3040","Linsitinib + OSI-027","TNBC",-0.00410847159654578
"3041","Linsitinib + Paclitaxel","TNBC",-0.170230067955331
"3042","Linsitinib + Palbociclib","TNBC",0.0253308512435243
"3043","Linsitinib + PD173074","TNBC",-0.0310091534946358
"3044","Linsitinib + PF-4708671","TNBC",0.0107894049180837
"3045","Linsitinib + Pictilisib","TNBC",-0.0353128465019835
"3046","Linsitinib + Ribociclib","TNBC",0.00433705575440099
"3047","Linsitinib + RO-3306","TNBC",0.0243362880639447
"3048","Linsitinib + Sapitinib","TNBC",0.0506376431279081
"3049","Linsitinib + SB216763","TNBC",0.0210172080159964
"3050","Linsitinib + SCH772984","TNBC",0.0409553038550396
"3051","Linsitinib + Sorafenib","TNBC",0.0632781137127319
"3052","Linsitinib + Taselisib","TNBC",-0.00497291822216068
"3053","Linsitinib + Temozolomide","TNBC",0.00200078156527537
"3054","Linsitinib + Tozasertib","TNBC",0.0227846728057582
"3055","Linsitinib + Trametinib","TNBC",-0.0211623255524423
"3056","Linsitinib + Uprosertib","TNBC",0.017301693392605
"3057","Linsitinib + Venetoclax","TNBC",0.0022159234871508
"3058","Linsitinib + Vorinostat","TNBC",0.00984664398755339
"3059","Linsitinib + Wee1 Inhibitor","TNBC",0.000944939105244747
"3060","Linsitinib + ZM447439","TNBC",0.00742411516898739
"3061","Luminespib + 5-Fluorouracil","TNBC",-0.0124287133108423
"3062","Luminespib + Afatinib","TNBC",-0.0563555167866057
"3063","Luminespib + Alisertib","TNBC",-0.00677549722828049
"3064","Luminespib + Alpelisib","TNBC",-0.0206867863940873
"3065","Luminespib + Axitinib","TNBC",0.0128581423581609
"3066","Luminespib + AZD6482","TNBC",0.0278702207323073
"3067","Luminespib + AZD7762","TNBC",-0.0174944534826044
"3068","Luminespib + AZD8055","TNBC",-0.0109851280858572
"3069","Luminespib + BI-2536","TNBC",0.00112190029609817
"3070","Luminespib + Bortezomib","TNBC",-0.012462081284605
"3071","Luminespib + Camptothecin","TNBC",-0.00301191337192883
"3072","Luminespib + Cisplatin","TNBC",0.00662289618602981
"3073","Luminespib + Crizotinib","TNBC",-0.0288328950711387
"3074","Luminespib + Dabrafenib","TNBC",0.015751222517254
"3075","Luminespib + Docetaxel","TNBC",-0.0406427257370851
"3076","Luminespib + Doramapimod","TNBC",-0.00380283296281372
"3077","Luminespib + Entinostat","TNBC",0.00551305261086631
"3078","Luminespib + Gemcitabine","TNBC",-0.0462058075437348
"3079","Luminespib + GSK269962A","TNBC",-0.0443760471633944
"3080","Luminespib + JQ1","TNBC",-0.110745799921686
"3081","Luminespib + KU-55933","TNBC",-0.0309953858458675
"3082","Luminespib + Lapatinib","TNBC",-0.045580828452741
"3083","Luminespib + Linsitinib","TNBC",-0.016716936477899
"3084","Luminespib + MK-1775","TNBC",-0.0187917848690752
"3085","Luminespib + MK-2206","TNBC",-0.0879187082237521
"3086","Luminespib + Navitoclax","TNBC",-0.00686166326308041
"3087","Luminespib + Nilotinib","TNBC",-0.0121040378230848
"3088","Luminespib + NU7441","TNBC",0.0116289592885382
"3089","Luminespib + Nutlin-3a (-)","TNBC",-0.0279501818048975
"3090","Luminespib + Olaparib","TNBC",-0.0306730706139641
"3091","Luminespib + OSI-027","TNBC",-0.0248305067825857
"3092","Luminespib + Paclitaxel","TNBC",-0.0521542419484343
"3093","Luminespib + Palbociclib","TNBC",0.0230324697395008
"3094","Luminespib + PD173074","TNBC",-0.036119402534164
"3095","Luminespib + PF-4708671","TNBC",-0.00264437789585641
"3096","Luminespib + Pictilisib","TNBC",-0.0620211329037027
"3097","Luminespib + Ribociclib","TNBC",-0.0556922602306227
"3098","Luminespib + RO-3306","TNBC",-0.02480646429687
"3099","Luminespib + Sapitinib","TNBC",0.00156283676101659
"3100","Luminespib + SB216763","TNBC",-0.014893015274991
"3101","Luminespib + SCH772984","TNBC",-0.0173178487922855
"3102","Luminespib + Sorafenib","TNBC",-0.0106399842784811
"3103","Luminespib + Taselisib","TNBC",-0.0717177867688643
"3104","Luminespib + Temozolomide","TNBC",-0.00403388273594796
"3105","Luminespib + Tozasertib","TNBC",-0.0828928633653459
"3106","Luminespib + Trametinib","TNBC",-0.0231766099142539
"3107","Luminespib + Uprosertib","TNBC",-0.0701913167835137
"3108","Luminespib + Venetoclax","TNBC",-0.00992826849939278
"3109","Luminespib + Vorinostat","TNBC",-0.0288344496827363
"3110","Luminespib + Wee1 Inhibitor","TNBC",-0.00847285201791425
"3111","Luminespib + ZM447439","TNBC",-0.0651427841259296
"3112","MK-1775 + 5-Fluorouracil","TNBC",0.0510861797346091
"3113","MK-1775 + Afatinib","TNBC",0.0657520466969985
"3114","MK-1775 + Alisertib","TNBC",-0.0427275253044556
"3115","MK-1775 + Alpelisib","TNBC",-0.0227776043017084
"3116","MK-1775 + Axitinib","TNBC",-0.0310227956646091
"3117","MK-1775 + AZD6482","TNBC",0.178244783986063
"3118","MK-1775 + AZD7762","TNBC",0.0788604069623113
"3119","MK-1775 + AZD8055","TNBC",0.0019941314566741
"3120","MK-1775 + BI-2536","TNBC",-0.00316832317124762
"3121","MK-1775 + Bortezomib","TNBC",-0.0380671122101113
"3122","MK-1775 + Camptothecin","TNBC",0.0608664927681163
"3123","MK-1775 + Cisplatin","TNBC",0.0537880740522075
"3124","MK-1775 + Crizotinib","TNBC",-0.0188843926366536
"3125","MK-1775 + Dabrafenib","TNBC",-0.0106593816576961
"3126","MK-1775 + Docetaxel","TNBC",-0.0586641331531743
"3127","MK-1775 + Doramapimod","TNBC",0.0413402435623998
"3128","MK-1775 + Entinostat","TNBC",-0.0805289089843486
"3129","MK-1775 + Gemcitabine","TNBC",0.159557804148173
"3130","MK-1775 + GSK269962A","TNBC",0.0402021693051719
"3131","MK-1775 + JQ1","TNBC",0.0137898296225524
"3132","MK-1775 + KU-55933","TNBC",-0.0509606581159268
"3133","MK-1775 + Lapatinib","TNBC",0.0665410049565135
"3134","MK-1775 + Linsitinib","TNBC",0.0630730767689626
"3135","MK-1775 + Luminespib","TNBC",-0.048535235213362
"3136","MK-1775 + MK-2206","TNBC",0.0172164026003199
"3137","MK-1775 + Navitoclax","TNBC",0.037149595552088
"3138","MK-1775 + Nilotinib","TNBC",-0.0209719264247274
"3139","MK-1775 + NU7441","TNBC",-0.00887759612080454
"3140","MK-1775 + Nutlin-3a (-)","TNBC",0.0117099455826214
"3141","MK-1775 + Olaparib","TNBC",-0.0269214704850911
"3142","MK-1775 + OSI-027","TNBC",-0.0201140546746751
"3143","MK-1775 + Paclitaxel","TNBC",-0.108085426953596
"3144","MK-1775 + Palbociclib","TNBC",-0.0114723277781833
"3145","MK-1775 + PD173074","TNBC",-0.0278089995084853
"3146","MK-1775 + PF-4708671","TNBC",-0.0176652582632145
"3147","MK-1775 + Pictilisib","TNBC",0.0098672548796272
"3148","MK-1775 + Ribociclib","TNBC",-0.00736587046723493
"3149","MK-1775 + RO-3306","TNBC",-0.0224190076318975
"3150","MK-1775 + Sapitinib","TNBC",-0.0123181780220499
"3151","MK-1775 + SB216763","TNBC",0.0294249919202963
"3152","MK-1775 + SCH772984","TNBC",0.00844186949982982
"3153","MK-1775 + Sorafenib","TNBC",0.0310458101674394
"3154","MK-1775 + Taselisib","TNBC",0.0363713623756159
"3155","MK-1775 + Temozolomide","TNBC",0.00858795323373922
"3156","MK-1775 + Tozasertib","TNBC",0.0227466023920639
"3157","MK-1775 + Trametinib","TNBC",-0.00435468621092816
"3158","MK-1775 + Uprosertib","TNBC",0.0407693975376202
"3159","MK-1775 + Venetoclax","TNBC",-0.0110011740403294
"3160","MK-1775 + Vorinostat","TNBC",-0.0237998387974254
"3161","MK-1775 + Wee1 Inhibitor","TNBC",-0.0601310903143164
"3162","MK-1775 + ZM447439","TNBC",-0.0206414886325666
"3163","MK-2206 + 5-Fluorouracil","TNBC",0.005363950175383
"3164","MK-2206 + Afatinib","TNBC",0.0374453513723597
"3165","MK-2206 + Alisertib","TNBC",0.0432660855849102
"3166","MK-2206 + Alpelisib","TNBC",0.066082786507256
"3167","MK-2206 + Axitinib","TNBC",-0.0209378898264376
"3168","MK-2206 + AZD6482","TNBC",0.0732688509547185
"3169","MK-2206 + AZD7762","TNBC",-0.0172011153321053
"3170","MK-2206 + AZD8055","TNBC",0.0634235166270694
"3171","MK-2206 + BI-2536","TNBC",0.0473024730007453
"3172","MK-2206 + Bortezomib","TNBC",0.00664921895108038
"3173","MK-2206 + Camptothecin","TNBC",0.0138802002891108
"3174","MK-2206 + Cisplatin","TNBC",0.012316851910094
"3175","MK-2206 + Crizotinib","TNBC",0.0101631955236227
"3176","MK-2206 + Dabrafenib","TNBC",0.00458419916134897
"3177","MK-2206 + Docetaxel","TNBC",-0.0125411071649291
"3178","MK-2206 + Doramapimod","TNBC",0.00528233468551299
"3179","MK-2206 + Entinostat","TNBC",0.110305617482512
"3180","MK-2206 + Gemcitabine","TNBC",0.0162223146833849
"3181","MK-2206 + GSK269962A","TNBC",-0.00565692801932989
"3182","MK-2206 + JQ1","TNBC",0.0446706213189743
"3183","MK-2206 + KU-55933","TNBC",-0.00548785732261493
"3184","MK-2206 + Lapatinib","TNBC",0.039048339000888
"3185","MK-2206 + Linsitinib","TNBC",0.00199812090080869
"3186","MK-2206 + Luminespib","TNBC",0.00413162098084293
"3187","MK-2206 + MK-1775","TNBC",0.0039210604038305
"3188","MK-2206 + Navitoclax","TNBC",0.013222598611944
"3189","MK-2206 + Nilotinib","TNBC",0.0447402176987976
"3190","MK-2206 + NU7441","TNBC",0.0576111835721123
"3191","MK-2206 + Nutlin-3a (-)","TNBC",-0.022682976646051
"3192","MK-2206 + Olaparib","TNBC",0.0176675787238181
"3193","MK-2206 + OSI-027","TNBC",0.0390314025684642
"3194","MK-2206 + Paclitaxel","TNBC",-0.0175731573406983
"3195","MK-2206 + Palbociclib","TNBC",0.0431854753963154
"3196","MK-2206 + PD173074","TNBC",0.0304843104058015
"3197","MK-2206 + PF-4708671","TNBC",0.11020439679103
"3198","MK-2206 + Pictilisib","TNBC",-0.0579032728548506
"3199","MK-2206 + Ribociclib","TNBC",-0.0212358418096801
"3200","MK-2206 + RO-3306","TNBC",0.0568170004438388
"3201","MK-2206 + Sapitinib","TNBC",0.102415854561409
"3202","MK-2206 + SB216763","TNBC",0.01328693704028
"3203","MK-2206 + SCH772984","TNBC",0.0212145330710373
"3204","MK-2206 + Sorafenib","TNBC",0.0337308895609167
"3205","MK-2206 + Taselisib","TNBC",-0.035576350622859
"3206","MK-2206 + Temozolomide","TNBC",-0.00993488704077294
"3207","MK-2206 + Tozasertib","TNBC",0.0285484086752767
"3208","MK-2206 + Trametinib","TNBC",0.0432875891456418
"3209","MK-2206 + Uprosertib","TNBC",-0.0800611659350486
"3210","MK-2206 + Venetoclax","TNBC",0.0238636441867244
"3211","MK-2206 + Vorinostat","TNBC",0.0606058319190211
"3212","MK-2206 + Wee1 Inhibitor","TNBC",0.039970107880008
"3213","MK-2206 + ZM447439","TNBC",0.0389177580990135
"3214","Navitoclax + 5-Fluorouracil","TNBC",0.032131262620434
"3215","Navitoclax + Afatinib","TNBC",0.0723525666054338
"3216","Navitoclax + Alisertib","TNBC",0.0738745943794915
"3217","Navitoclax + Alpelisib","TNBC",0.0251329450563263
"3218","Navitoclax + Axitinib","TNBC",0.0805991373425128
"3219","Navitoclax + AZD6482","TNBC",0.137823935958012
"3220","Navitoclax + AZD7762","TNBC",0.0042919341300336
"3221","Navitoclax + AZD8055","TNBC",0.0591146970895193
"3222","Navitoclax + BI-2536","TNBC",0.0430261348069921
"3223","Navitoclax + Bortezomib","TNBC",0.00499392582455704
"3224","Navitoclax + Camptothecin","TNBC",0.146345436142607
"3225","Navitoclax + Cisplatin","TNBC",0.0504274552905698
"3226","Navitoclax + Crizotinib","TNBC",0.0724380493791242
"3227","Navitoclax + Dabrafenib","TNBC",0.00172881367498205
"3228","Navitoclax + Docetaxel","TNBC",0.077109471279701
"3229","Navitoclax + Doramapimod","TNBC",0.0752488776852928
"3230","Navitoclax + Entinostat","TNBC",0.030258365374321
"3231","Navitoclax + Gemcitabine","TNBC",0.10398152241788
"3232","Navitoclax + GSK269962A","TNBC",0.114561948544616
"3233","Navitoclax + JQ1","TNBC",0.138599717563685
"3234","Navitoclax + KU-55933","TNBC",-0.0355498025098878
"3235","Navitoclax + Lapatinib","TNBC",0.11345092801471
"3236","Navitoclax + Linsitinib","TNBC",0.12537121747981
"3237","Navitoclax + Luminespib","TNBC",0.00208205348538511
"3238","Navitoclax + MK-1775","TNBC",0.0313090534602491
"3239","Navitoclax + MK-2206","TNBC",0.0250023396170657
"3240","Navitoclax + Nilotinib","TNBC",0.0491431291606116
"3241","Navitoclax + NU7441","TNBC",0.0795162742923951
"3242","Navitoclax + Nutlin-3a (-)","TNBC",0.00484334043763126
"3243","Navitoclax + Olaparib","TNBC",-0.00339667636007851
"3244","Navitoclax + OSI-027","TNBC",0.0389711079270299
"3245","Navitoclax + Paclitaxel","TNBC",0.113123243375806
"3246","Navitoclax + Palbociclib","TNBC",-0.0135917148737947
"3247","Navitoclax + PD173074","TNBC",-0.032795909356735
"3248","Navitoclax + PF-4708671","TNBC",0.0611849167395789
"3249","Navitoclax + Pictilisib","TNBC",0.0460859713805262
"3250","Navitoclax + Ribociclib","TNBC",-0.0287142157708813
"3251","Navitoclax + RO-3306","TNBC",0.13197789660078
"3252","Navitoclax + Sapitinib","TNBC",0.0382458825982557
"3253","Navitoclax + SB216763","TNBC",0.0439777126862076
"3254","Navitoclax + SCH772984","TNBC",0.0576539567129764
"3255","Navitoclax + Sorafenib","TNBC",0.151627421719211
"3256","Navitoclax + Taselisib","TNBC",0.107995475070052
"3257","Navitoclax + Temozolomide","TNBC",0.00566274544979957
"3258","Navitoclax + Tozasertib","TNBC",0.206524579531758
"3259","Navitoclax + Trametinib","TNBC",0.0274429876971992
"3260","Navitoclax + Uprosertib","TNBC",0.0580484785297921
"3261","Navitoclax + Venetoclax","TNBC",-0.0269399377438358
"3262","Navitoclax + Vorinostat","TNBC",0.0262918845048119
"3263","Navitoclax + Wee1 Inhibitor","TNBC",0.0747808311192703
"3264","Navitoclax + ZM447439","TNBC",0.167473939263553
"3265","Nutlin-3a (-) + 5-Fluorouracil","TNBC",0.00225852155272461
"3266","Nutlin-3a (-) + Afatinib","TNBC",0.0369452825367592
"3267","Nutlin-3a (-) + Alisertib","TNBC",-0.00798381093775818
"3268","Nutlin-3a (-) + Alpelisib","TNBC",-0.000511416156058475
"3269","Nutlin-3a (-) + Axitinib","TNBC",-0.0315597552877747
"3270","Nutlin-3a (-) + AZD6482","TNBC",0.0831138411183877
"3271","Nutlin-3a (-) + AZD7762","TNBC",-0.0418695627332215
"3272","Nutlin-3a (-) + AZD8055","TNBC",-0.00930958326691337
"3273","Nutlin-3a (-) + BI-2536","TNBC",0.00197716198816885
"3274","Nutlin-3a (-) + Bortezomib","TNBC",0.000473456225720757
"3275","Nutlin-3a (-) + Camptothecin","TNBC",0.0358579081189629
"3276","Nutlin-3a (-) + Cisplatin","TNBC",0.0175339691684104
"3277","Nutlin-3a (-) + Crizotinib","TNBC",0.00348243289811659
"3278","Nutlin-3a (-) + Dabrafenib","TNBC",0.000630569056811031
"3279","Nutlin-3a (-) + Docetaxel","TNBC",0.00417966750602461
"3280","Nutlin-3a (-) + Doramapimod","TNBC",-0.00717388983458455
"3281","Nutlin-3a (-) + Entinostat","TNBC",-0.0156952615096339
"3282","Nutlin-3a (-) + Gemcitabine","TNBC",0.0238704325522831
"3283","Nutlin-3a (-) + GSK269962A","TNBC",-0.0081262400354615
"3284","Nutlin-3a (-) + JQ1","TNBC",-0.0150100386474857
"3285","Nutlin-3a (-) + KU-55933","TNBC",-0.055426474845463
"3286","Nutlin-3a (-) + Lapatinib","TNBC",0.0127553436750495
"3287","Nutlin-3a (-) + Linsitinib","TNBC",-0.00663625005817243
"3288","Nutlin-3a (-) + Luminespib","TNBC",-0.00278737559624183
"3289","Nutlin-3a (-) + MK-1775","TNBC",0.0012051006874109
"3290","Nutlin-3a (-) + MK-2206","TNBC",-0.0368790349558095
"3291","Nutlin-3a (-) + Navitoclax","TNBC",0.0321700486950751
